,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
217,15,10,59.6,40.4,78,73,8,9,19,14,20,26,10,5,19,9,4,4,6.88,6.7,Genoa,Chievo,0,1,0,1,14:00,"Jpl, 19-Feb-12",6,10,Won (17%),Drew (33%),Won (50%),15,10,8,9,6,1,1,0,0,0,0,0,474,319,41,15,60,57,369,244
218,11,12,0,0,78,81,13,8,6,7,32,25,3,4,15,18,4,3,6.94,6.88,Napoli,Udinese,2,0,2,0,19:45,"Jtan, 26-Okt-11",5,10,Won (0%),Drew (50%),Won (50%),11,12,7,8,2,4,2,0,0,0,0,0,381,432,15,17,82,42,281,371
219,13,15,0,0,77,72,12,5,12,10,31,18,6,3,11,17,2,6,6.85,6.8,Chievo,Lazio,0,1,0,3,14:00,"Jpl, 29-Jan-12",6,5,Won (17%),Drew (50%),Won (33%),13,15,8,12,5,2,0,1,0,0,0,0,469,422,32,7,67,69,368,343
220,10,10,0,0,77,77,3,7,11,10,25,25,5,5,18,12,4,6,6.84,6.8,Inter,Lazio,1,1,2,1,19:45,"Jpl, 22-Jan-12",9,6,Won (67%),Drew (0%),Won (33%),10,10,7,7,3,2,0,1,0,0,0,0,390,479,16,14,54,56,313,403
221,18,7,0,0,77,79,8,9,12,12,23,28,4,3,20,19,4,5,6.67,6.7,Catania,Palermo FC,1,0,2,0,14:00,"Jpl, 18-Des-11",14,4,Won (67%),Drew (17%),Won (17%),18,7,11,6,4,1,2,0,1,0,0,0,409,505,24,18,63,55,317,429
222,20,15,0,0,75,75,11,5,17,11,21,25,3,8,13,14,3,3,6.23,6.83,Cagliari,Palermo FC,0,0,2,1,19:45,"Jmos, 11-Feb-12",9,13,Won (17%),Drew (33%),Won (50%),20,15,13,12,4,2,3,0,0,1,0,0,410,430,24,31,68,63,316,336
223,13,5,0,0,74,82,7,8,16,17,26,26,4,6,13,14,4,3,6.51,6.62,Cesena,Genoa,0,0,2,0,14:00,"Jpl, 27-Nov-11",11,12,Won (17%),Drew (50%),Won (33%),13,5,7,2,3,2,2,1,1,0,0,0,372,619,20,28,76,96,267,487
224,10,9,0,0,75,76,9,6,23,14,25,18,2,2,13,17,2,4,7.12,7.06,Bologna,Udinese,0,1,1,3,19:45,"Jpl, 26-Feb-12",6,7,Won (33%),Drew (33%),Won (33%),10,9,5,4,5,3,0,1,0,1,0,0,404,412,14,7,51,60,334,341
225,16,7,0,0,88,78,10,6,8,6,14,18,10,2,10,12,8,5,6.92,6.66,AC Milan,Robur Siena,0,0,2,0,19:45,"Jmos, 17-Des-11",15,4,Won (83%),Drew (17%),Won (0%),16,7,11,6,4,1,0,0,1,0,0,0,725,389,37,10,110,47,572,325
226,10,14,0,0,73,85,9,4,7,12,23,18,1,5,10,16,3,2,6.48,6.12,Palermo FC,Cagliari,2,0,3,2,19:45,"Jtan, 21-Sep-11",10,8,Won (33%),Drew (33%),Won (33%),10,14,7,11,2,3,1,0,0,0,0,0,304,667,6,26,56,74,241,564
227,15,13,0,0,85,69,6,13,11,11,29,22,6,3,12,19,6,4,6.91,7.02,Roma,Fiorentina,0,1,1,2,14:00,"Jtan, 25-Apr-12",12,8,Won (67%),Drew (17%),Won (17%),15,13,10,6,5,4,0,3,0,0,0,0,554,310,44,10,79,60,425,230
228,16,11,45,55,71,80,10,7,23,20,23,15,4,6,7,15,1,6,6.85,6.72,Chievo,Cagliari,1,0,2,0,17:00,"Jmos, 17-Des-11",6,9,Won (33%),Drew (33%),Won (33%),16,11,12,5,3,6,1,0,0,0,0,0,375,452,13,27,65,47,291,376
229,11,15,0,0,74,79,5,7,11,16,24,26,1,6,21,17,4,1,6.96,,Atalanta,Napoli,0,0,1,1,19:45,"Jmos, 26-Nov-11",8,8,Won (33%),Drew (17%),Won (50%),11,15,10,12,1,2,0,1,0,0,0,0,401,454,21,31,60,69,318,348
230,10,14,0,0,79,77,2,4,9,8,18,20,5,6,15,11,6,6,7.08,6.9,Napoli,Atalanta,1,1,1,3,19:45,"Jtan, 11-Apr-12",8,4,Won (50%),Drew (33%),Won (17%),10,14,5,8,3,4,2,2,0,0,0,0,499,358,28,20,53,62,413,274
231,17,3,0,0,88,81,6,4,4,10,33,22,6,2,16,19,1,2,7.01,6.69,Juventus,Lecce,1,0,1,1,19:45,"Jtan, 02-Mei-12",12,6,Won (67%),Drew (17%),Won (17%),17,3,13,1,3,2,1,0,0,0,0,0,590,425,28,6,52,69,499,348
232,26,7,0,0,88,69,13,2,12,5,15,25,11,2,17,7,0,5,,7.02,Juventus,Lazio,1,1,2,1,19:45,"Jtan, 11-Apr-12",9,2,Won (83%),Drew (17%),Won (0%),26,7,19,5,7,2,0,0,0,0,0,0,610,247,40,10,38,55,519,182
233,11,9,52.3,47.7,83,81,20,6,14,4,21,26,4,5,13,12,2,1,7.17,6.93,Lecce,Robur Siena,1,1,4,1,11:30,"Jpl, 19-Feb-12",11,8,Won (67%),Drew (17%),Won (17%),11,9,5,7,5,1,0,1,1,0,0,0,505,462,12,25,81,40,410,393
234,12,14,0,0,81,72,2,8,19,20,19,22,6,7,13,15,3,5,6.67,6.87,Genoa,Novara,0,0,1,0,14:00,"Jpl, 20-Nov-11",2,2,Won (0%),Drew (100%),Won (0%),12,14,9,6,3,8,0,0,0,0,0,0,466,348,37,31,80,55,343,259
235,10,21,0,0,74,80,11,11,8,9,25,23,3,6,13,16,3,3,7.13,6.4,Parma Calcio 1913,Catania,3,1,3,3,19:45,"Jtan, 21-Des-11",6,8,Won (33%),Drew (17%),Won (50%),10,21,6,14,1,6,3,0,0,1,0,0,417,545,15,21,62,44,335,471
236,14,5,0,0,76,72,4,1,25,22,19,23,13,1,10,10,4,2,6.63,6.68,Cesena,Cagliari,1,1,1,1,19:45,"Jtan, 26-Okt-11",3,0,Won (100%),Drew (0%),Won (0%),14,5,8,3,5,1,0,0,1,1,0,0,468,380,39,22,83,75,343,281
237,16,16,0,0,88,84,12,16,7,8,28,25,7,4,13,11,7,2,6.9,6.72,Lazio,Lecce,0,0,1,1,14:00,"Jpl, 22-Apr-12",12,7,Won (67%),Drew (17%),Won (17%),16,16,12,13,4,3,0,0,0,0,0,0,523,444,37,15,63,75,417,349
238,22,9,0,0,85,84,12,5,16,12,19,30,3,2,25,16,4,5,6.48,6.84,AC Milan,Atalanta,1,0,2,0,19:45,"Jtan, 02-Mei-12",11,4,Won (67%),Drew (17%),Won (17%),22,9,19,7,3,2,0,0,0,0,0,0,555,488,19,34,54,66,475,383
