"","X","home_shot","away_shot","home_possession","away_possession","home_pass_success","away_pass_success","home_dribbles","away_dribbles","home_aerials_won","away_aerials_won","home_tackles","away_tackles","home_corners","away_corners","home_dispossessed","away_dispossessed","home_missing_player","away_missing_player","home","away","half_home_score","half_away_score","full_home_score","full_away_score","kick_off","day","date","matchup_home_goals","matchup_away_goals","matchup_home_wins","matchup_draw","matchup_away_wins","home_total_att","away_total_att","home_open_att","away_open_att","home_set_att","away_set_att","home_counter_att","away_counter_att","home_pk_att","away_pk_att","home_own_att","away_own_att","home_total_passes","away_total_passes","home_crosses_passes","away_crosses_passes","home_long_balls","away_long_balls","home_short_passes","away_short_passes","date_no","home_last_5_points","away_last_5_points","home_last_5_goals","away_last_5_goals","home_last_5_possession","away_last_5_possession","home_last_5_conceded","away_last_5_conceded","home_last_5_passes","away_last_5_passes","home_last_5_shot","away_last_5_shot","season","home_uefa","away_uefa"
"107",253,6,10,43,57,78,84,7,3,22,23,10,10,2,3,7,8,4,6,"Atletico Madrid","Real Sociedad",1,0,1,1,"20:00","Sun","19-07-20",7,6,67,0,33,6,11,5,6,1,3,0,1,0,0,0,1,453,598,11,19,75,59,367,520,18462,11,8,9,7,45.16,54.18,3,6,2223,2503,55,61,"LIGA1920",20.713,31.213
"108",291,14,13,56.5,43.5,74,64,16,8,21,21,10,19,6,8,5,7,2,3,"Levante","Getafe",0,0,1,0,"20:00","Sun","19-07-20",3,7,33,33,33,14,13,9,8,3,4,2,0,0,1,0,0,434,334,19,32,62,71,350,230,18462,5,2,5,1,50.6,42.98,7,6,2159,1681,44,51,"LIGA1920",20.713,20.713
"109",333,12,11,69.2,30.8,90,72,15,4,11,16,11,18,4,4,9,7,5,2,"Villarreal","Eibar",0,0,4,0,"17:30","Sun","19-07-20",7,6,33,17,50,12,11,7,9,1,2,4,0,0,0,0,0,681,303,15,20,73,65,591,218,18462,6,7,8,5,48.2,45.54,9,4,2394,1817,47,58,"LIGA1920",88.713,20.713
"110",350,11,10,36,64,69,82,7,11,25,21,11,13,2,3,10,6,7,1,"Granada","Athletic Bilbao",1,0,4,0,"20:00","Sun","19-07-20",5,10,17,17,67,11,10,8,7,1,3,2,0,0,0,0,0,314,554,7,29,80,73,227,451,18462,10,6,10,5,43.04,45.94,7,6,1755,2145,55,54,"LIGA1920",20.713,66.713
"111",4,8,6,50.3,49.7,55,57,5,10,43,26,15,15,3,3,9,10,2,2,"Eibar","Celta Vigo",0,0,0,0,"15:00","Sat","12-09-20",3,7,33,17,50,8,6,4,4,4,2,0,0,0,0,0,0,355,356,19,10,90,90,246,254,18517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,39.456
"112",41,12,6,52.8,47.2,67,61,11,4,25,42,18,14,6,2,8,5,3,5,"Cadiz","Osasuna",0,1,0,2,"20:00","Sat","12-09-20",4,6,33,17,50,12,6,8,2,4,4,0,0,0,0,0,0,392,349,25,11,79,80,288,257,18517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"113",317,4,9,40.1,59.9,69,77,9,4,21,25,4,11,1,2,8,3,1,3,"Granada","Athletic Bilbao",0,0,2,0,"17:30","Sat","12-09-20",8,9,33,0,67,4,9,3,8,1,1,0,0,0,0,0,0,348,513,10,35,79,74,257,404,18517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,56.456
"114",102,8,8,40.4,59.6,66,76,4,9,21,26,12,12,5,3,5,6,1,8,"Real Valladolid","Real Sociedad",1,0,1,1,"15:00","Sun","13-09-20",5,7,17,50,33,8,8,4,4,4,3,0,1,0,0,0,0,282,416,16,18,72,60,194,337,18518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,29.456
"115",117,14,19,44,56,81,86,13,13,15,12,16,6,3,4,3,8,4,4,"Valencia","Levante",2,2,4,2,"20:00","Sun","13-09-20",13,7,50,50,0,14,19,9,16,3,3,2,0,0,0,0,0,387,488,10,21,73,38,302,428,18518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",74.456,20.456
"116",153,15,10,65.5,34.5,86,75,10,9,14,14,11,15,6,6,11,5,3,1,"Villarreal","SD Huesca",0,1,1,1,"17:30","Sun","13-09-20",9,7,33,50,17,15,10,9,7,5,3,0,0,1,0,0,0,588,311,30,21,55,64,503,226,18518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",76.456,20.456
"117",255,7,11,41.8,58.2,75,79,5,7,24,8,12,15,6,4,4,10,3,6,"Deportivo Alaves","Real Betis",0,0,0,1,"13:00","Sun","13-09-20",5,8,17,50,33,7,11,0,6,7,5,0,0,0,0,0,0,327,447,14,12,61,70,252,365,18518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,30.456
"118",3,23,9,51,49,82,81,11,7,9,17,10,15,6,6,11,3,2,4,"Celta Vigo","Valencia",1,0,2,1,"20:00","Sat","19-09-20",5,7,17,33,50,23,9,15,5,5,4,3,0,0,0,0,0,453,433,17,27,51,71,383,335,18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",39.456,74.456
"119",12,14,12,57.6,42.4,78,71,11,11,22,17,12,19,4,3,12,4,3,3,"Villarreal","Eibar",0,0,2,1,"15:00","Sat","19-09-20",9,3,50,17,33,14,12,10,11,3,0,1,1,0,0,0,0,461,338,17,23,74,80,362,234,18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",76.456,20.456
"120",187,6,10,55.2,44.8,65,56,7,5,33,42,7,11,4,1,9,6,2,4,"Getafe","Osasuna",0,0,1,0,"17:30","Sat","19-09-20",3,5,17,50,33,6,10,6,9,0,1,0,0,0,0,0,0,450,367,28,13,96,105,326,249,18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",31.456,20.456
"121",89,5,6,70.9,29.1,86,62,11,9,18,14,19,18,2,1,15,10,1,2,"SD Huesca","Cadiz",0,1,0,2,"15:00","Sun","20-09-20",4,5,17,50,33,5,6,2,2,3,2,0,2,0,0,0,0,612,250,23,14,53,74,535,161,18525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"122",189,16,9,56.3,43.7,81,76,14,10,20,12,17,13,5,3,9,14,5,4,"Real Betis","Real Valladolid",2,0,2,0,"17:30","Sun","20-09-20",8,6,33,17,50,16,9,9,7,3,2,3,0,1,0,0,0,533,417,17,21,58,75,457,320,18525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",30.456,20.456
"123",279,6,16,32.3,67.7,76,89,7,15,10,16,17,15,1,11,10,7,7,9,"Real Sociedad","Real Madrid",0,0,0,0,"20:00","Sun","20-09-20",13,14,50,0,50,6,16,5,9,1,6,0,1,0,0,0,0,344,720,10,20,49,64,283,635,18525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",29.456,154.456
"124",340,10,5,56.1,43.9,76,68,9,4,22,20,17,18,4,4,13,7,0,1,"Granada","Deportivo Alaves",1,1,2,1,"17:30","Sun","20-09-20",8,4,75,0,25,10,5,4,4,5,1,1,0,0,0,0,0,401,310,23,19,67,73,309,216,18525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"125",2,15,11,45.7,54.3,82,86,6,11,12,12,16,14,8,3,9,10,4,3,"Real Betis","Real Madrid",2,1,2,3,"20:00","Sat","26-09-20",9,8,50,17,33,15,12,9,8,6,2,0,0,0,1,0,1,472,567,13,18,52,60,407,489,18531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",30.456,154.456
"126",163,9,11,47,53,54,65,1,9,36,22,18,18,1,5,11,9,3,2,"Deportivo Alaves","Getafe",0,0,0,0,"12:00","Sat","26-09-20",7,6,33,50,17,9,11,6,9,3,2,0,0,0,0,0,0,335,378,12,23,95,96,227,259,18531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,31.456
"127",195,5,17,47.8,52.2,77,83,18,9,16,20,8,20,4,4,14,6,3,1,"Valencia","SD Huesca",1,0,1,1,"15:00","Sat","26-09-20",8,3,100,0,0,5,17,3,12,2,5,0,0,0,0,0,0,396,433,20,29,69,69,307,335,18531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",74.456,20.456
"128",339,5,27,40.1,59.9,77,86,8,8,12,21,15,15,2,11,4,11,1,5,"Elche","Real Sociedad",0,0,0,3,"17:30","Sat","26-09-20",7,9,50,17,33,5,27,4,17,1,9,0,0,0,1,0,0,355,530,12,36,58,45,285,446,18531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,29.456
"129",56,17,5,56.6,43.4,89,85,13,10,5,6,10,9,8,4,5,4,3,4,"Barcelona","Villarreal",4,0,4,0,"20:00","Sun","27-09-20",19,7,83,17,0,18,5,14,3,2,2,0,0,1,0,1,0,709,546,16,18,32,56,658,470,18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",148.456,76.456
"130",95,12,14,24.1,75.9,61,91,10,7,20,15,19,7,6,5,5,8,2,1,"Cadiz","Sevilla",0,0,1,3,"17:30","Sun","27-09-20",4,13,17,17,67,12,14,10,10,2,3,0,1,0,0,0,0,234,737,23,23,59,66,152,647,18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,122.456
"131",147,17,11,55.2,44.8,83,75,16,10,20,23,12,16,1,1,12,8,1,2,"Atletico Madrid","Granada",1,0,6,1,"15:00","Sun","27-09-20",15,2,83,17,0,17,11,13,7,3,4,0,0,1,0,0,0,530,428,12,20,41,60,474,348,18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"132",165,7,9,49,51,63,63,5,6,33,45,13,10,5,4,9,9,2,1,"Eibar","Athletic Bilbao",0,1,1,2,"13:00","Sun","27-09-20",8,12,0,67,33,7,9,5,6,2,3,0,0,0,0,0,0,363,376,27,14,83,106,253,254,18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,56.456
"133",224,8,11,41,59,62,72,2,13,22,23,15,10,3,7,3,9,4,2,"Osasuna","Levante",1,1,1,3,"11:00","Sun","27-09-20",9,4,50,17,33,8,11,6,9,2,1,0,0,0,1,0,0,317,461,14,18,83,88,220,354,18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"134",247,10,5,53.8,46.3,74,71,13,11,10,21,17,20,4,1,11,6,5,2,"Real Valladolid","Celta Vigo",0,1,1,1,"17:30","Sun","27-09-20",7,10,17,50,33,10,5,5,3,4,1,0,1,1,0,0,0,389,335,28,9,70,59,291,265,18532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,39.456
"135",112,8,10,30.1,69.9,58,84,12,18,17,20,21,19,1,4,13,12,1,6,"Getafe","Real Betis",3,0,3,0,"20:30","Tue","29-09-20",8,5,50,33,17,8,10,6,5,1,5,1,0,0,0,0,0,280,645,10,14,80,72,189,558,18534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",31.456,30.456
"136",217,11,9,65.3,34.7,83,71,11,1,22,19,10,14,9,3,8,8,5,6,"Real Sociedad","Valencia",0,0,0,1,"18:00","Tue","29-09-20",7,7,17,33,50,11,9,6,6,5,3,0,0,0,0,0,0,552,297,28,12,44,67,480,218,18534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",29.456,74.456
"137",76,15,11,63,37,87,80,26,3,15,13,11,15,4,7,7,5,5,5,"Real Madrid","Real Valladolid",0,0,1,0,"20:30","Wed","30-09-20",13,3,67,33,0,15,11,10,7,2,3,3,1,0,0,0,0,606,356,22,28,51,68,533,260,18535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",154.456,20.456
"138",122,10,8,58.8,41.2,83,76,16,5,9,21,15,14,2,0,6,6,4,1,"Villarreal","Deportivo Alaves",2,1,3,1,"18:00","Wed","30-09-20",12,8,50,0,50,10,8,8,8,1,0,0,0,1,0,0,0,572,400,14,15,74,61,484,324,18535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",76.456,20.456
"139",208,12,5,61.3,38.7,83,66,9,14,18,19,17,14,3,2,9,8,2,1,"Eibar","Elche",0,1,0,1,"20:30","Wed","30-09-20",7,5,50,17,33,12,5,9,4,2,1,0,0,1,0,0,0,549,347,42,9,93,93,414,245,18535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"140",348,9,16,36.7,63.3,76,86,8,16,18,18,16,14,5,7,5,8,2,2,"SD Huesca","Atletico Madrid",0,0,0,0,"18:00","Wed","30-09-20",0,6,0,0,100,9,16,4,12,4,4,1,0,0,0,0,0,382,659,18,25,77,61,287,572,18535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"141",296,10,7,43.8,56.2,81,86,10,11,6,5,12,10,3,7,4,8,3,3,"Celta Vigo","Barcelona",0,1,0,3,"20:30","Thu","01-10-20",7,15,17,33,50,10,8,7,6,3,1,0,0,0,0,0,1,446,574,16,11,31,57,398,505,18536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",39.456,148.456
"142",333,16,3,65,35,88,76,4,12,14,9,16,12,2,4,6,6,2,3,"Sevilla","Levante",0,0,1,0,"18:00","Thu","01-10-20",19,6,83,17,0,16,3,14,2,2,1,0,0,0,0,0,0,597,322,25,11,70,54,502,256,18536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",122.456,20.456
"143",334,13,3,72.3,27.7,84,60,14,4,21,17,8,14,5,2,10,3,3,1,"Athletic Bilbao","Cadiz",0,0,0,1,"18:00","Thu","01-10-20",1,1,50,0,50,13,4,7,3,5,0,1,0,0,0,0,1,574,219,39,7,63,73,472,139,18536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",56.456,20.456
"144",68,5,17,46.6,53.4,81,84,10,21,17,11,13,14,4,7,6,4,4,7,"Valencia","Real Betis",0,1,0,2,"20:00","Sat","03-10-20",8,6,50,33,17,5,17,4,11,1,5,0,1,0,0,0,0,426,482,10,20,57,65,358,396,18538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",74.456,30.456
"145",85,13,6,54.4,45.6,87,84,11,11,8,13,18,21,9,1,12,6,2,6,"Atletico Madrid","Villarreal",0,0,0,0,"15:00","Sat","03-10-20",8,5,33,50,17,13,6,8,6,5,0,0,0,0,0,0,0,636,529,30,12,43,75,562,442,18538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,76.456
"146",219,2,18,51.2,48.8,83,86,15,10,9,7,21,19,0,5,9,14,1,2,"Elche","SD Huesca",0,0,0,0,"17:30","Sat","03-10-20",9,6,33,50,17,2,18,2,17,0,1,0,0,0,0,0,0,526,500,8,23,72,43,446,434,18538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"147",321,9,11,52.9,47.1,69,65,6,9,12,23,15,19,3,4,15,11,5,3,"Real Valladolid","Eibar",1,1,1,2,"12:00","Sat","03-10-20",6,5,50,17,33,9,11,5,7,3,3,0,0,1,1,0,0,368,326,18,19,85,75,265,232,18538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"148",18,11,5,53.5,46.5,69,63,9,5,26,22,19,21,5,4,14,8,5,2,"Real Sociedad","Getafe",1,0,3,0,"17:30","Sat","03-10-20",6,10,17,0,83,11,5,5,1,4,4,1,0,1,0,0,0,405,351,15,14,73,93,316,244,18538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",29.456,31.456
"149",48,14,13,41.5,58.5,74,79,12,13,20,13,17,23,2,5,16,9,3,1,"Cadiz","Granada",0,1,1,1,"17:30","Sun","04-10-20",6,9,17,33,50,14,13,10,10,4,3,0,0,0,0,0,0,322,454,15,21,54,66,253,367,18539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,20.456
"150",55,12,13,54.4,45.6,88,87,10,10,7,12,12,14,6,5,9,10,4,3,"Barcelona","Sevilla",1,1,1,1,"20:00","Sun","04-10-20",18,7,67,17,17,12,13,10,7,1,6,1,0,0,0,0,0,662,556,12,14,41,56,608,484,18539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",148.456,122.456
"151",69,11,13,45,55,81,84,9,15,7,8,11,19,4,6,10,6,3,4,"Levante","Real Madrid",0,1,0,2,"15:00","Sun","04-10-20",9,9,33,33,33,11,13,8,8,3,3,0,2,0,0,0,0,447,544,16,26,48,58,383,459,18539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,154.456
"152",72,13,9,39.2,60.8,69,79,6,13,17,22,17,19,6,5,14,8,5,4,"Osasuna","Celta Vigo",1,0,2,0,"11:00","Sun","04-10-20",4,8,17,50,33,13,9,9,6,3,3,1,0,0,0,0,0,324,502,28,17,77,63,219,422,18539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,39.456
"153",329,8,8,40.9,59.1,66,73,14,7,24,28,7,13,0,6,7,4,1,4,"Deportivo Alaves","Athletic Bilbao",0,0,1,0,"13:00","Sun","04-10-20",4,7,17,33,50,8,8,7,6,1,2,0,0,0,0,0,0,321,464,18,26,69,83,234,354,18539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,56.456
"154",32,14,14,74.8,25.2,88,58,13,2,15,20,9,14,4,11,9,6,5,2,"Real Madrid","Cadiz",0,1,0,1,"17:30","Sat","17-10-20",8,3,100,0,0,14,14,11,7,3,5,0,2,0,0,0,0,675,226,29,26,55,86,591,113,18552,NA,7,NA,5,NA,35.04,NA,6,NA,1417,NA,47,"LIGA2021",154.456,20.456
"155",118,9,7,27.3,72.7,58,87,6,22,10,21,21,14,7,2,12,16,0,5,"Getafe","Barcelona",0,0,1,0,"20:00","Sat","17-10-20",3,10,0,17,83,9,7,4,5,1,2,3,0,1,0,0,0,239,638,21,9,65,44,152,584,18552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",31.456,148.456
"156",196,15,9,52.1,47.9,80,80,12,3,13,13,14,8,8,4,4,8,5,1,"Celta Vigo","Atletico Madrid",0,1,0,2,"15:00","Sat","17-10-20",3,7,17,33,50,15,9,7,7,8,2,0,0,0,0,0,0,505,464,17,10,48,71,439,381,18552,5,NA,3,NA,50.32,NA,7,NA,2092,NA,53,NA,"LIGA2021",39.456,20.456
"157",201,13,8,51.1,48.9,80,79,8,8,14,17,17,13,5,1,9,11,3,2,"Granada","Sevilla",0,0,1,0,"12:00","Sat","17-10-20",4,9,33,0,67,13,8,9,7,4,1,0,0,0,0,0,0,403,384,26,9,60,62,317,313,18552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",20.456,122.456
"158",35,10,8,52.6,47.4,63,60,13,8,30,45,9,21,6,7,18,7,4,4,"Eibar","Osasuna",0,0,0,0,"11:00","Sun","18-10-20",2,6,0,67,33,10,8,7,4,3,4,0,0,0,0,0,0,391,353,28,24,92,84,271,244,18553,4,NA,4,NA,50.02,NA,6,NA,1931,NA,50,NA,"LIGA2021",20.456,20.456
"159",59,7,8,55.6,44.4,78,72,9,8,30,21,8,22,6,2,17,4,3,6,"Real Betis","Real Sociedad",0,1,0,3,"20:00","Sun","18-10-20",8,7,33,33,33,7,8,4,6,3,1,0,0,0,1,0,0,522,425,17,12,87,69,418,341,18553,9,8,7,7,56.7,54.12,6,2,2579,2247,69,63,"LIGA2021",30.456,29.456
"160",144,16,11,62.1,37.9,90,83,8,7,7,11,9,12,3,7,5,1,5,2,"Villarreal","Valencia",1,1,2,1,"15:00","Sun","18-10-20",5,12,17,0,83,16,11,13,4,2,6,0,1,1,0,0,0,614,376,12,24,52,58,550,294,18553,8,7,6,7,54.18,44.42,7,7,2696,1939,50,42,"LIGA2021",76.456,74.456
"161",272,14,6,51.9,48.1,80,77,7,9,21,9,16,19,9,3,15,12,5,1,"Athletic Bilbao","Levante",0,0,2,0,"13:00","Sun","18-10-20",10,11,67,0,33,14,6,7,6,6,0,1,0,0,0,0,0,407,377,19,14,65,60,321,303,18553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIGA2021",56.456,20.456
"162",292,13,7,46.6,53.4,84,82,11,9,13,10,15,14,2,6,7,11,2,3,"Deportivo Alaves","Elche",0,1,0,2,"17:30","Sun","18-10-20",3,6,33,17,50,13,7,10,6,2,1,1,0,0,0,0,0,426,488,28,15,53,61,343,412,18553,4,NA,3,NA,42.96,NA,6,NA,1693,NA,37,NA,"LIGA2021",20.456,20.456
"163",301,12,5,66,34,83,66,12,10,22,16,10,20,3,1,17,7,1,4,"SD Huesca","Real Valladolid",0,1,2,2,"17:30","Sun","18-10-20",8,6,50,0,50,12,5,6,3,6,1,0,0,0,1,0,0,602,311,28,8,56,71,518,231,18553,4,2,2,3,48.62,45.56,4,7,2238,1812,59,47,"LIGA2021",20.456,20.456
"164",162,3,14,46.8,53.2,83,86,7,10,12,6,23,15,0,7,6,11,4,2,"Elche","Valencia",2,0,2,1,"20:00","Fri","23-10-20",4,10,25,0,75,3,14,3,7,0,7,0,0,0,0,0,0,470,537,12,17,70,42,388,477,18558,NA,4,NA,4,NA,43.2,NA,7,NA,1928,NA,39,"LIGA2021",20.456,74.456
"165",40,7,13,39.8,60.2,69,76,7,2,38,28,11,14,2,5,10,5,7,4,"Osasuna","Athletic Bilbao",0,0,1,0,"17:30","Sat","24-10-20",9,6,50,17,33,7,13,4,8,2,5,0,0,1,0,0,0,349,530,20,23,72,96,257,411,18559,7,6,5,4,43.92,58.84,4,5,1710,2334,45,53,"LIGA2021",20.456,56.456
"166",71,13,12,40,60,75,87,9,12,17,13,16,14,8,5,10,6,4,5,"Atletico Madrid","Real Betis",0,0,2,0,"20:00","Sat","24-10-20",5,2,67,17,17,13,12,9,11,3,1,1,0,0,0,0,0,397,592,10,25,57,52,329,514,18559,NA,6,NA,6,NA,56.18,NA,9,NA,2654,NA,65,"LIGA2021",20.456,30.456
"167",237,21,3,71.6,28.4,86,69,14,8,12,29,17,13,13,3,10,9,3,3,"Sevilla","Eibar",0,1,0,1,"17:30","Sat","24-10-20",12,11,50,17,33,21,3,13,3,8,0,0,0,0,0,0,0,704,279,42,16,76,63,585,199,18559,NA,4,NA,4,NA,50.48,NA,6,NA,1967,NA,52,"LIGA2021",122.456,20.456
"168",260,10,15,52.4,47.6,89,88,19,9,8,6,13,22,7,7,15,8,3,5,"Barcelona","Real Madrid",1,1,1,3,"15:00","Sat","24-10-20",10,4,50,33,17,10,15,7,9,3,5,0,0,0,1,0,0,616,561,18,14,17,35,578,510,18559,NA,10,NA,6,NA,62.96,NA,3,NA,3112,NA,69,"LIGA2021",148.456,154.456
"169",90,5,14,44,56,71,79,3,8,15,26,16,12,2,4,7,11,2,1,"Real Valladolid","Deportivo Alaves",0,0,0,2,"13:00","Sun","25-10-20",4,8,50,17,33,5,14,4,9,1,4,0,0,0,1,0,0,367,465,15,21,68,69,284,374,18560,2,4,4,3,44.28,43.92,8,7,1841,1792,44,43,"LIGA2021",20.456,20.456
