season,home,away,full_home_score,full_away_score,result,home_team,P_h,W_h,D_h,L_h,GF_h,GA_h,GD_h,Pts_h,raised_h,home_bs,away_bs,h_skill,HA,away_team,P_a,W_a,D_a,L_a,GF_a,GA_a,GD_a,Pts_a,raised_a,a_skill,home_team_fixed,home_bs_fixed,away_bs_fixed,h_skill_fixed,HA_fixed,away_team_fixed,a_skill_fixed
1213,VfB Stuttgart,Schalke 04,3,1,1,VfB Stuttgart,34,12,7,15,37,55,-18,43,0,0.4158086979353545,0.2457101242250218,-0.4368869241041031,0.23706699924715036,Schalke 04,34,16,7,11,58,50,8,55,0,-0.22851349746248967,VfB Stuttgart,0.4543042595772364,0.21993489241359335,-0.4377632059658408,0.3290815527067956,Schalke 04,-0.23079497180523015
1213,Nuernberg,Bayer Leverkusen,1,4,-1,Nuernberg,34,11,11,12,39,47,-8,44,0,0.4158086979353545,0.2457101242250218,-0.5128389065986593,0.23706699924715036,Bayer Leverkusen,34,19,8,7,65,39,26,65,0,-0.18503590898942288,Nuernberg,0.4543042595772364,0.21993489241359335,-0.5166530770160196,0.3290815527067956,Bayer Leverkusen,-0.18710424090856842
1213,Hannover 96,VfB Stuttgart,0,0,0,Hannover 96,34,13,6,15,60,62,-2,45,0,0.4158086979353545,0.2457101242250218,-0.4336958163572875,0.23706699924715036,VfB Stuttgart,34,12,7,15,37,55,-18,43,0,-0.4368869241041031,Hannover 96,0.4543042595772364,0.21993489241359335,-0.4337293180009779,0.3290815527067956,VfB Stuttgart,-0.4377632059658408
1213,Bayern Munich,Werder Bremen,5,2,1,Bayern Munich,34,29,4,1,98,18,80,91,0,0.4158086979353545,0.2457101242250218,0.2401109340488807,0.23706699924715036,Werder Bremen,34,8,10,16,50,66,-16,34,0,-0.4908979765388509,Bayern Munich,0.4543042595772364,0.21993489241359335,0.23613548135856158,0.3290815527067956,Werder Bremen,-0.4921876673969314
1213,Hertha Berlin,Eintracht Braunschweig,2,0,1,Hertha Berlin,34,22,10,2,65,28,37,76,1,0.4158086979353545,0.2457101242250218,-0.48703465045256383,0.23706699924715036,Eintracht Braunschweig,34,19,10,5,52,34,18,67,1,-0.5723916138641438,Hertha Berlin,0.4543042595772364,0.21993489241359335,-0.4879443952435414,0.3290815527067956,Eintracht Braunschweig,-0.5842333531740048
1213,Bayer Leverkusen,Borussia Dortmund,2,2,0,Bayer Leverkusen,34,19,8,7,65,39,26,65,0,0.4158086979353545,0.2457101242250218,-0.18503590898942288,0.23706699924715036,Borussia Dortmund,34,19,9,6,81,42,39,66,0,0,Bayer Leverkusen,0.4543042595772364,0.21993489241359335,-0.18710424090856842,0.3290815527067956,Borussia Dortmund,0
1213,Mainz 05,Nuernberg,2,0,1,Mainz 05,34,10,12,12,42,44,-2,42,0,0.4158086979353545,0.2457101242250218,-0.3807099896586934,0.23706699924715036,Nuernberg,34,11,11,12,39,47,-8,44,0,-0.5128389065986593,Mainz 05,0.4543042595772364,0.21993489241359335,-0.38074749140580416,0.3290815527067956,Nuernberg,-0.5166530770160196
1213,Wolfsburg,Freiburg,2,2,0,Wolfsburg,34,10,13,11,47,52,-5,43,0,0.4158086979353545,0.2457101242250218,-0.3524614090091163,0.23706699924715036,Freiburg,34,14,9,11,45,40,5,51,0,-0.42786798896672956,Wolfsburg,0.4543042595772364,0.21993489241359335,-0.3533368062047456,0.3290815527067956,Freiburg,-0.42712501585260315
1213,Hoffenheim,Eintracht Frankfurt,0,0,0,Hoffenheim,34,8,7,19,42,67,-25,31,0,0.4158086979353545,0.2457101242250218,-0.4494815917007557,0.23706699924715036,Eintracht Frankfurt,34,14,9,11,49,46,3,51,0,-0.3944728675799205,Hoffenheim,0.4543042595772364,0.21993489241359335,-0.4522968271164747,0.3290815527067956,Eintracht Frankfurt,-0.39545739732467905
1213,Schalke 04,Borussia M.Gladbach,0,1,-1,Schalke 04,34,16,7,11,58,50,8,55,0,0.4158086979353545,0.2457101242250218,-0.22851349746248967,0.23706699924715036,Borussia M.Gladbach,34,12,11,11,45,49,-4,47,0,-0.25539041461788287,Schalke 04,0.4543042595772364,0.21993489241359335,-0.23079497180523015,0.3290815527067956,Borussia M.Gladbach,-0.258777394471439
1213,Augsburg,Hamburger SV,3,1,1,Augsburg,34,8,9,17,33,51,-18,33,0,0.4158086979353545,0.2457101242250218,-0.4556282458384467,0.23706699924715036,Hamburger SV,34,14,6,14,42,53,-11,48,0,-0.5186712745220586,Augsburg,0.4543042595772364,0.21993489241359335,-0.45620540750057975,0.3290815527067956,Hamburger SV,-0.51762578867233
1213,Werder Bremen,Hertha Berlin,2,0,1,Werder Bremen,34,8,10,16,50,66,-16,34,0,0.4158086979353545,0.2457101242250218,-0.4908979765388509,0.23706699924715036,Hertha Berlin,34,22,10,2,65,28,37,76,1,-0.48703465045256383,Werder Bremen,0.4543042595772364,0.21993489241359335,-0.4921876673969314,0.3290815527067956,Hertha Berlin,-0.4879443952435414
1213,Hamburger SV,Bayern Munich,1,4,-1,Hamburger SV,34,14,6,14,42,53,-11,48,0,0.4158086979353545,0.2457101242250218,-0.5186712745220586,0.23706699924715036,Bayern Munich,34,29,4,1,98,18,80,91,0,0.2401109340488807,Hamburger SV,0.4543042595772364,0.21993489241359335,-0.51762578867233,0.3290815527067956,Bayern Munich,0.23613548135856158
1213,Eintracht Frankfurt,Bayer Leverkusen,0,2,-1,Eintracht Frankfurt,34,14,9,11,49,46,3,51,0,0.4158086979353545,0.2457101242250218,-0.3944728675799205,0.23706699924715036,Bayer Leverkusen,34,19,8,7,65,39,26,65,0,-0.18503590898942288,Eintracht Frankfurt,0.4543042595772364,0.21993489241359335,-0.39545739732467905,0.3290815527067956,Bayer Leverkusen,-0.18710424090856842
1213,Freiburg,Schalke 04,0,2,-1,Freiburg,34,14,9,11,45,40,5,51,0,0.4158086979353545,0.2457101242250218,-0.42786798896672956,0.23706699924715036,Schalke 04,34,16,7,11,58,50,8,55,0,-0.22851349746248967,Freiburg,0.4543042595772364,0.21993489241359335,-0.42712501585260315,0.3290815527067956,Schalke 04,-0.23079497180523015
1213,Nuernberg,Hannover 96,0,2,-1,Nuernberg,34,11,11,12,39,47,-8,44,0,0.4158086979353545,0.2457101242250218,-0.5128389065986593,0.23706699924715036,Hannover 96,34,13,6,15,60,62,-2,45,0,-0.4336958163572875,Nuernberg,0.4543042595772364,0.21993489241359335,-0.5166530770160196,0.3290815527067956,Hannover 96,-0.4337293180009779
1213,Borussia Dortmund,Hoffenheim,3,2,1,Borussia Dortmund,34,19,9,6,81,42,39,66,0,0.4158086979353545,0.2457101242250218,0,0.23706699924715036,Hoffenheim,34,8,7,19,42,67,-25,31,0,-0.4494815917007557,Borussia Dortmund,0.4543042595772364,0.21993489241359335,0,0.3290815527067956,Hoffenheim,-0.4522968271164747
1213,VfB Stuttgart,Wolfsburg,1,2,-1,VfB Stuttgart,34,12,7,15,37,55,-18,43,0,0.4158086979353545,0.2457101242250218,-0.4368869241041031,0.23706699924715036,Wolfsburg,34,10,13,11,47,52,-5,43,0,-0.3524614090091163,VfB Stuttgart,0.4543042595772364,0.21993489241359335,-0.4377632059658408,0.3290815527067956,Wolfsburg,-0.3533368062047456
1213,Borussia M.Gladbach,Mainz 05,3,1,1,Borussia M.Gladbach,34,12,11,11,45,49,-4,47,0,0.4158086979353545,0.2457101242250218,-0.25539041461788287,0.23706699924715036,Mainz 05,34,10,12,12,42,44,-2,42,0,-0.3807099896586934,Borussia M.Gladbach,0.4543042595772364,0.21993489241359335,-0.258777394471439,0.3290815527067956,Mainz 05,-0.38074749140580416
1213,Eintracht Braunschweig,Augsburg,0,1,-1,Eintracht Braunschweig,34,19,10,5,52,34,18,67,1,0.4158086979353545,0.2457101242250218,-0.5723916138641438,0.23706699924715036,Augsburg,34,8,9,17,33,51,-18,33,0,-0.4556282458384467,Eintracht Braunschweig,0.4543042595772364,0.21993489241359335,-0.5842333531740048,0.3290815527067956,Augsburg,-0.45620540750057975
1213,Bayern Munich,VfB Stuttgart,1,0,1,Bayern Munich,34,29,4,1,98,18,80,91,0,0.4158086979353545,0.2457101242250218,0.2401109340488807,0.23706699924715036,VfB Stuttgart,34,12,7,15,37,55,-18,43,0,-0.4368869241041031,Bayern Munich,0.4543042595772364,0.21993489241359335,0.23613548135856158,0.3290815527067956,VfB Stuttgart,-0.4377632059658408
1213,Hertha Berlin,Borussia Dortmund,0,4,-1,Hertha Berlin,34,22,10,2,65,28,37,76,1,0.4158086979353545,0.2457101242250218,-0.48703465045256383,0.23706699924715036,Borussia Dortmund,34,19,9,6,81,42,39,66,0,0,Hertha Berlin,0.4543042595772364,0.21993489241359335,-0.4879443952435414,0.3290815527067956,Borussia Dortmund,0
1213,Mainz 05,Hamburger SV,3,2,1,Mainz 05,34,10,12,12,42,44,-2,42,0,0.4158086979353545,0.2457101242250218,-0.3807099896586934,0.23706699924715036,Hamburger SV,34,14,6,14,42,53,-11,48,0,-0.5186712745220586,Mainz 05,0.4543042595772364,0.21993489241359335,-0.38074749140580416,0.3290815527067956,Hamburger SV,-0.51762578867233
1213,Hoffenheim,Eintracht Braunschweig,3,1,1,Hoffenheim,34,8,7,19,42,67,-25,31,0,0.4158086979353545,0.2457101242250218,-0.4494815917007557,0.23706699924715036,Eintracht Braunschweig,34,19,10,5,52,34,18,67,1,-0.5723916138641438,Hoffenheim,0.4543042595772364,0.21993489241359335,-0.4522968271164747,0.3290815527067956,Eintracht Braunschweig,-0.5842333531740048
1213,Hannover 96,Freiburg,3,2,1,Hannover 96,34,13,6,15,60,62,-2,45,0,0.4158086979353545,0.2457101242250218,-0.4336958163572875,0.23706699924715036,Freiburg,34,14,9,11,45,40,5,51,0,-0.42786798896672956,Hannover 96,0.4543042595772364,0.21993489241359335,-0.4337293180009779,0.3290815527067956,Freiburg,-0.42712501585260315
1213,Augsburg,Eintracht Frankfurt,2,1,1,Augsburg,34,8,9,17,33,51,-18,33,0,0.4158086979353545,0.2457101242250218,-0.4556282458384467,0.23706699924715036,Eintracht Frankfurt,34,14,9,11,49,46,3,51,0,-0.3944728675799205,Augsburg,0.4543042595772364,0.21993489241359335,-0.45620540750057975,0.3290815527067956,Eintracht Frankfurt,-0.39545739732467905
1213,Schalke 04,Nuernberg,4,1,1,Schalke 04,34,16,7,11,58,50,8,55,0,0.4158086979353545,0.2457101242250218,-0.22851349746248967,0.23706699924715036,Nuernberg,34,11,11,12,39,47,-8,44,0,-0.5128389065986593,Schalke 04,0.4543042595772364,0.21993489241359335,-0.23079497180523015,0.3290815527067956,Nuernberg,-0.5166530770160196
1213,Bayer Leverkusen,Werder Bremen,2,1,1,Bayer Leverkusen,34,19,8,7,65,39,26,65,0,0.4158086979353545,0.2457101242250218,-0.18503590898942288,0.23706699924715036,Werder Bremen,34,8,10,16,50,66,-16,34,0,-0.4908979765388509,Bayer Leverkusen,0.4543042595772364,0.21993489241359335,-0.18710424090856842,0.3290815527067956,Werder Bremen,-0.4921876673969314
1213,Wolfsburg,Borussia M.Gladbach,3,1,1,Wolfsburg,34,10,13,11,47,52,-5,43,0,0.4158086979353545,0.2457101242250218,-0.3524614090091163,0.23706699924715036,Borussia M.Gladbach,34,12,11,11,45,49,-4,47,0,-0.25539041461788287,Wolfsburg,0.4543042595772364,0.21993489241359335,-0.3533368062047456,0.3290815527067956,Borussia M.Gladbach,-0.258777394471439
1314,Bayern Munich,Wolfsburg,2,1,1,Bayern Munich,34,29,3,2,94,23,71,90,0,0.5089375415003443,0.29480272704992894,0.251130032073294,0.32066140941359444,Wolfsburg,34,18,6,10,63,50,13,60,0,-0.2838314465828561,Bayern Munich,0.4543042595772364,0.21993489241359335,0.25165726158421864,0.3290815527067956,Wolfsburg,-0.2832699289832901
1314,Hannover 96,Schalke 04,2,1,1,Hannover 96,34,12,6,16,46,59,-13,42,0,0.5089375415003443,0.29480272704992894,-0.468525818413846,0.32066140941359444,Schalke 04,34,19,7,8,63,43,20,64,0,-0.2347892795332545,Hannover 96,0.4543042595772364,0.21993489241359335,-0.468769748410737,0.3290815527067956,Schalke 04,-0.23384596161165924
1314,Hertha Berlin,Werder Bremen,2,2,0,Hertha Berlin,34,11,8,15,40,48,-8,41,0,0.5089375415003443,0.29480272704992894,-0.45436635515985935,0.32066140941359444,Werder Bremen,34,10,9,15,42,66,-24,39,0,-0.49882145772379066,Hertha Berlin,0.4543042595772364,0.21993489241359335,-0.4554889638370764,0.3290815527067956,Werder Bremen,-0.5010903585816205
1314,Borussia Dortmund,Bayer Leverkusen,0,2,-1,Borussia Dortmund,34,22,5,7,80,38,42,71,0,0.5089375415003443,0.29480272704992894,0,0.32066140941359444,Bayer Leverkusen,34,19,4,11,60,41,19,61,0,-0.17466609267044714,Borussia Dortmund,0.4543042595772364,0.21993489241359335,0,0.3290815527067956,Bayer Leverkusen,-0.17499518307557285
1314,Hoffenheim,Augsburg,2,0,1,Hoffenheim,34,11,11,12,72,70,2,44,0,0.5089375415003443,0.29480272704992894,-0.39337466839130136,0.32066140941359444,Augsburg,34,15,7,12,47,47,0,52,0,-0.4131451416690369,Hoffenheim,0.4543042595772364,0.21993489241359335,-0.3949599850915411,0.3290815527067956,Augsburg,-0.4135095628128013
1314,Eintracht Frankfurt,Freiburg,1,0,1,Eintracht Frankfurt,34,9,9,16,40,57,-17,36,0,0.5089375415003443,0.29480272704992894,-0.4237031128104559,0.32066140941359444,Freiburg,34,9,9,16,43,61,-18,36,0,-0.4552829677036554,Eintracht Frankfurt,0.4543042595772364,0.21993489241359335,-0.42601734307558464,0.3290815527067956,Freiburg,-0.4567178289887397
1314,FC Koln,Hamburger SV,0,0,0,FC Koln,34,19,11,4,53,20,33,68,1,0.5089375415003443,0.29480272704992894,-0.48859114950973487,0.32066140941359444,Hamburger SV,34,7,6,21,51,75,-24,27,0,-0.5336770040674256,FC Koln,0.4543042595772364,0.21993489241359335,-0.4819836117400719,0.3290815527067956,Hamburger SV,-0.5344063463589234
1314,Paderborn,Mainz 05,2,2,0,Paderborn,34,18,8,8,63,48,15,62,1,0.5089375415003443,0.29480272704992894,-0.6177605731003174,0.32066140941359444,Mainz 05,34,16,5,13,52,54,-2,53,0,-0.3735679599456704,Paderborn,0.4543042595772364,0.21993489241359335,-0.6076287761720213,0.3290815527067956,Mainz 05,-0.37300031826969615
1314,Borussia M.Gladbach,VfB Stuttgart,1,1,0,Borussia M.Gladbach,34,16,7,11,59,43,16,55,0,0.5089375415003443,0.29480272704992894,-0.21804565018699706,0.32066140941359444,VfB Stuttgart,34,8,8,18,49,62,-13,32,0,-0.462276014580508,Borussia M.Gladbach,0.4543042595772364,0.21993489241359335,-0.2183488464537933,0.3290815527067956,VfB Stuttgart,-0.46370137171505144
1314,Augsburg,Borussia Dortmund,2,3,-1,Augsburg,34,15,7,12,47,47,0,52,0,0.5089375415003443,0.29480272704992894,-0.4131451416690369,0.32066140941359444,Borussia Dortmund,34,22,5,7,80,38,42,71,0,0,Augsburg,0.4543042595772364,0.21993489241359335,-0.4135095628128013,0.3290815527067956,Borussia Dortmund,0
1314,Wolfsburg,Eintracht Frankfurt,2,2,0,Wolfsburg,34,18,6,10,63,50,13,60,0,0.5089375415003443,0.29480272704992894,-0.2838314465828561,0.32066140941359444,Eintracht Frankfurt,34,9,9,16,40,57,-17,36,0,-0.4237031128104559,Wolfsburg,0.4543042595772364,0.21993489241359335,-0.2832699289832901,0.3290815527067956,Eintracht Frankfurt,-0.42601734307558464
1314,Bayer Leverkusen,Hertha Berlin,4,2,1,Bayer Leverkusen,34,19,4,11,60,41,19,61,0,0.5089375415003443,0.29480272704992894,-0.17466609267044714,0.32066140941359444,Hertha Berlin,34,11,8,15,40,48,-8,41,0,-0.45436635515985935,Bayer Leverkusen,0.4543042595772364,0.21993489241359335,-0.17499518307557285,0.3290815527067956,Hertha Berlin,-0.4554889638370764
1314,Werder Bremen,Hoffenheim,1,1,0,Werder Bremen,34,10,9,15,42,66,-24,39,0,0.5089375415003443,0.29480272704992894,-0.49882145772379066,0.32066140941359444,Hoffenheim,34,11,11,12,72,70,2,44,0,-0.39337466839130136,Werder Bremen,0.4543042595772364,0.21993489241359335,-0.5010903585816205,0.3290815527067956,Hoffenheim,-0.3949599850915411
1314,Hamburger SV,Paderborn,0,3,-1,Hamburger SV,34,7,6,21,51,75,-24,27,0,0.5089375415003443,0.29480272704992894,-0.5336770040674256,0.32066140941359444,Paderborn,34,18,8,8,63,48,15,62,1,-0.6177605731003174,Hamburger SV,0.4543042595772364,0.21993489241359335,-0.5344063463589234,0.3290815527067956,Paderborn,-0.6076287761720213
1314,VfB Stuttgart,FC Koln,0,2,-1,VfB Stuttgart,34,8,8,18,49,62,-13,32,0,0.5089375415003443,0.29480272704992894,-0.462276014580508,0.32066140941359444,FC Koln,34,19,11,4,53,20,33,68,1,-0.48859114950973487,VfB Stuttgart,0.4543042595772364,0.21993489241359335,-0.46370137171505144,0.3290815527067956,FC Koln,-0.4819836117400719
1314,Schalke 04,Bayern Munich,1,1,0,Schalke 04,34,19,7,8,63,43,20,64,0,0.5089375415003443,0.29480272704992894,-0.2347892795332545,0.32066140941359444,Bayern Munich,34,29,3,2,94,23,71,90,0,0.251130032073294,Schalke 04,0.4543042595772364,0.21993489241359335,-0.23384596161165924,0.3290815527067956,Bayern Munich,0.25165726158421864
1314,Mainz 05,Hannover 96,0,0,0,Mainz 05,34,16,5,13,52,54,-2,53,0,0.5089375415003443,0.29480272704992894,-0.3735679599456704,0.32066140941359444,Hannover 96,34,12,6,16,46,59,-13,42,0,-0.468525818413846,Mainz 05,0.4543042595772364,0.21993489241359335,-0.37300031826969615,0.3290815527067956,Hannover 96,-0.468769748410737
1314,Freiburg,Borussia M.Gladbach,0,0,0,Freiburg,34,9,9,16,43,61,-18,36,0,0.5089375415003443,0.29480272704992894,-0.4552829677036554,0.32066140941359444,Borussia M.Gladbach,34,16,7,11,59,43,16,55,0,-0.21804565018699706,Freiburg,0.4543042595772364,0.21993489241359335,-0.4567178289887397,0.3290815527067956,Borussia M.Gladbach,-0.2183488464537933
1314,Bayer Leverkusen,Werder Bremen,3,3,0,Bayer Leverkusen,34,19,4,11,60,41,19,61,0,0.5089375415003443,0.29480272704992894,-0.17466609267044714,0.32066140941359444,Werder Bremen,34,10,9,15,42,66,-24,39,0,-0.49882145772379066,Bayer Leverkusen,0.4543042595772364,0.21993489241359335,-0.17499518307557285,0.3290815527067956,Werder Bremen,-0.5010903585816205
1314,Hertha Berlin,Mainz 05,1,3,-1,Hertha Berlin,34,11,8,15,40,48,-8,41,0,0.5089375415003443,0.29480272704992894,-0.45436635515985935,0.32066140941359444,Mainz 05,34,16,5,13,52,54,-2,53,0,-0.3735679599456704,Hertha Berlin,0.4543042595772364,0.21993489241359335,-0.4554889638370764,0.3290815527067956,Mainz 05,-0.37300031826969615
1314,Borussia M.Gladbach,Schalke 04,4,1,1,Borussia M.Gladbach,34,16,7,11,59,43,16,55,0,0.5089375415003443,0.29480272704992894,-0.21804565018699706,0.32066140941359444,Schalke 04,34,19,7,8,63,43,20,64,0,-0.2347892795332545,Borussia M.Gladbach,0.4543042595772364,0.21993489241359335,-0.2183488464537933,0.3290815527067956,Schalke 04,-0.23384596161165924
1314,Borussia Dortmund,Freiburg,3,1,1,Borussia Dortmund,34,22,5,7,80,38,42,71,0,0.5089375415003443,0.29480272704992894,0,0.32066140941359444,Freiburg,34,9,9,16,43,61,-18,36,0,-0.4552829677036554,Borussia Dortmund,0.4543042595772364,0.21993489241359335,0,0.3290815527067956,Freiburg,-0.4567178289887397
1314,Paderborn,FC Koln,0,0,0,Paderborn,34,18,8,8,63,48,15,62,1,0.5089375415003443,0.29480272704992894,-0.6177605731003174,0.32066140941359444,FC Koln,34,19,11,4,53,20,33,68,1,-0.48859114950973487,Paderborn,0.4543042595772364,0.21993489241359335,-0.6076287761720213,0.3290815527067956,FC Koln,-0.4819836117400719
1314,Bayern Munich,VfB Stuttgart,2,0,1,Bayern Munich,34,29,3,2,94,23,71,90,0,0.5089375415003443,0.29480272704992894,0.251130032073294,0.32066140941359444,VfB Stuttgart,34,8,8,18,49,62,-13,32,0,-0.462276014580508,Bayern Munich,0.4543042595772364,0.21993489241359335,0.25165726158421864,0.3290815527067956,VfB Stuttgart,-0.46370137171505144
1314,Hoffenheim,Wolfsburg,1,1,0,Hoffenheim,34,11,11,12,72,70,2,44,0,0.5089375415003443,0.29480272704992894,-0.39337466839130136,0.32066140941359444,Wolfsburg,34,18,6,10,63,50,13,60,0,-0.2838314465828561,Hoffenheim,0.4543042595772364,0.21993489241359335,-0.3949599850915411,0.3290815527067956,Wolfsburg,-0.2832699289832901
1314,Eintracht Frankfurt,Augsburg,0,1,-1,Eintracht Frankfurt,34,9,9,16,40,57,-17,36,0,0.5089375415003443,0.29480272704992894,-0.4237031128104559,0.32066140941359444,Augsburg,34,15,7,12,47,47,0,52,0,-0.4131451416690369,Eintracht Frankfurt,0.4543042595772364,0.21993489241359335,-0.42601734307558464,0.3290815527067956,Augsburg,-0.4135095628128013
1314,Hannover 96,Hamburger SV,2,0,1,Hannover 96,34,12,6,16,46,59,-13,42,0,0.5089375415003443,0.29480272704992894,-0.468525818413846,0.32066140941359444,Hamburger SV,34,7,6,21,51,75,-24,27,0,-0.5336770040674256,Hannover 96,0.4543042595772364,0.21993489241359335,-0.468769748410737,0.3290815527067956,Hamburger SV,-0.5344063463589234
1314,Freiburg,Hertha Berlin,2,2,0,Freiburg,34,9,9,16,43,61,-18,36,0,0.5089375415003443,0.29480272704992894,-0.4552829677036554,0.32066140941359444,Hertha Berlin,34,11,8,15,40,48,-8,41,0,-0.45436635515985935,Freiburg,0.4543042595772364,0.21993489241359335,-0.4567178289887397,0.3290815527067956,Hertha Berlin,-0.4554889638370764
1314,Paderborn,Hannover 96,2,0,1,Paderborn,34,18,8,8,63,48,15,62,1,0.5089375415003443,0.29480272704992894,-0.6177605731003174,0.32066140941359444,Hannover 96,34,12,6,16,46,59,-13,42,0,-0.468525818413846,Paderborn,0.4543042595772364,0.21993489241359335,-0.6076287761720213,0.3290815527067956,Hannover 96,-0.468769748410737
1314,Mainz 05,Borussia Dortmund,2,0,1,Mainz 05,34,16,5,13,52,54,-2,53,0,0.5089375415003443,0.29480272704992894,-0.3735679599456704,0.32066140941359444,Borussia Dortmund,34,22,5,7,80,38,42,71,0,0,Mainz 05,0.4543042595772364,0.21993489241359335,-0.37300031826969615,0.3290815527067956,Borussia Dortmund,0
1314,Augsburg,Werder Bremen,4,2,1,Augsburg,34,15,7,12,47,47,0,52,0,0.5089375415003443,0.29480272704992894,-0.4131451416690369,0.32066140941359444,Werder Bremen,34,10,9,15,42,66,-24,39,0,-0.49882145772379066,Augsburg,0.4543042595772364,0.21993489241359335,-0.4135095628128013,0.3290815527067956,Werder Bremen,-0.5010903585816205
1314,VfB Stuttgart,Hoffenheim,0,2,-1,VfB Stuttgart,34,8,8,18,49,62,-13,32,0,0.5089375415003443,0.29480272704992894,-0.462276014580508,0.32066140941359444,Hoffenheim,34,11,11,12,72,70,2,44,0,-0.39337466839130136,VfB Stuttgart,0.4543042595772364,0.21993489241359335,-0.46370137171505144,0.3290815527067956,Hoffenheim,-0.3949599850915411
1314,Schalke 04,Eintracht Frankfurt,2,2,0,Schalke 04,34,19,7,8,63,43,20,64,0,0.5089375415003443,0.29480272704992894,-0.2347892795332545,0.32066140941359444,Eintracht Frankfurt,34,9,9,16,40,57,-17,36,0,-0.4237031128104559,Schalke 04,0.4543042595772364,0.21993489241359335,-0.23384596161165924,0.3290815527067956,Eintracht Frankfurt,-0.42601734307558464
1314,Hamburger SV,Bayern Munich,0,0,0,Hamburger SV,34,7,6,21,51,75,-24,27,0,0.5089375415003443,0.29480272704992894,-0.5336770040674256,0.32066140941359444,Bayern Munich,34,29,3,2,94,23,71,90,0,0.251130032073294,Hamburger SV,0.4543042595772364,0.21993489241359335,-0.5344063463589234,0.3290815527067956,Bayern Munich,0.25165726158421864
1314,FC Koln,Borussia M.Gladbach,0,0,0,FC Koln,34,19,11,4,53,20,33,68,1,0.5089375415003443,0.29480272704992894,-0.48859114950973487,0.32066140941359444,Borussia M.Gladbach,34,16,7,11,59,43,16,55,0,-0.21804565018699706,FC Koln,0.4543042595772364,0.21993489241359335,-0.4819836117400719,0.3290815527067956,Borussia M.Gladbach,-0.2183488464537933
1314,Wolfsburg,Bayer Leverkusen,4,1,1,Wolfsburg,34,18,6,10,63,50,13,60,0,0.5089375415003443,0.29480272704992894,-0.2838314465828561,0.32066140941359444,Bayer Leverkusen,34,19,4,11,60,41,19,61,0,-0.17466609267044714,Wolfsburg,0.4543042595772364,0.21993489241359335,-0.2832699289832901,0.3290815527067956,Bayer Leverkusen,-0.17499518307557285
1314,Eintracht Frankfurt,Mainz 05,2,2,0,Eintracht Frankfurt,34,9,9,16,40,57,-17,36,0,0.5089375415003443,0.29480272704992894,-0.4237031128104559,0.32066140941359444,Mainz 05,34,16,5,13,52,54,-2,53,0,-0.3735679599456704,Eintracht Frankfurt,0.4543042595772364,0.21993489241359335,-0.42601734307558464,0.3290815527067956,Mainz 05,-0.37300031826969615
1314,Hoffenheim,Freiburg,3,3,0,Hoffenheim,34,11,11,12,72,70,2,44,0,0.5089375415003443,0.29480272704992894,-0.39337466839130136,0.32066140941359444,Freiburg,34,9,9,16,43,61,-18,36,0,-0.4552829677036554,Hoffenheim,0.4543042595772364,0.21993489241359335,-0.3949599850915411,0.3290815527067956,Freiburg,-0.4567178289887397
1314,Werder Bremen,Schalke 04,0,3,-1,Werder Bremen,34,10,9,15,42,66,-24,39,0,0.5089375415003443,0.29480272704992894,-0.49882145772379066,0.32066140941359444,Schalke 04,34,19,7,8,63,43,20,64,0,-0.2347892795332545,Werder Bremen,0.4543042595772364,0.21993489241359335,-0.5010903585816205,0.3290815527067956,Schalke 04,-0.23384596161165924
1314,Bayern Munich,Paderborn,4,0,1,Bayern Munich,34,29,3,2,94,23,71,90,0,0.5089375415003443,0.29480272704992894,0.251130032073294,0.32066140941359444,Paderborn,34,18,8,8,63,48,15,62,1,-0.6177605731003174,Bayern Munich,0.4543042595772364,0.21993489241359335,0.25165726158421864,0.3290815527067956,Paderborn,-0.6076287761720213
1314,Borussia M.Gladbach,Hamburger SV,1,0,1,Borussia M.Gladbach,34,16,7,11,59,43,16,55,0,0.5089375415003443,0.29480272704992894,-0.21804565018699706,0.32066140941359444,Hamburger SV,34,7,6,21,51,75,-24,27,0,-0.5336770040674256,Borussia M.Gladbach,0.4543042595772364,0.21993489241359335,-0.2183488464537933,0.3290815527067956,Hamburger SV,-0.5344063463589234
1314,Hertha Berlin,Wolfsburg,1,0,1,Hertha Berlin,34,11,8,15,40,48,-8,41,0,0.5089375415003443,0.29480272704992894,-0.45436635515985935,0.32066140941359444,Wolfsburg,34,18,6,10,63,50,13,60,0,-0.2838314465828561,Hertha Berlin,0.4543042595772364,0.21993489241359335,-0.4554889638370764,0.3290815527067956,Wolfsburg,-0.2832699289832901
1314,Borussia Dortmund,VfB Stuttgart,2,2,0,Borussia Dortmund,34,22,5,7,80,38,42,71,0,0.5089375415003443,0.29480272704992894,0,0.32066140941359444,VfB Stuttgart,34,8,8,18,49,62,-13,32,0,-0.462276014580508,Borussia Dortmund,0.4543042595772364,0.21993489241359335,0,0.3290815527067956,VfB Stuttgart,-0.46370137171505144
1314,Hannover 96,FC Koln,1,0,1,Hannover 96,34,12,6,16,46,59,-13,42,0,0.5089375415003443,0.29480272704992894,-0.468525818413846,0.32066140941359444,FC Koln,34,19,11,4,53,20,33,68,1,-0.48859114950973487,Hannover 96,0.4543042595772364,0.21993489241359335,-0.468769748410737,0.3290815527067956,FC Koln,-0.4819836117400719
