,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
318,8,4,51.6,48.4,83,79,3,8,29,22,15,16,3,3,10,6,1,2,6.01,6.53,Athletic Bilbao,Celta Vigo,3,0,3,1,17:30,"Jpl, 12-Mei-19",11.0,7.0,Won (67%),Drew (17%),Won (17%),8,4,6,2,1,1,0,0,1,1,0,0,488,458,17,19,55,67,414,372
319,12,7,53.5,46.5,72,65,9,3,28,13,15,25,6,7,12,13,2,0,6.28,,Getafe,Real Valladolid,0,0,0,0,19:00,"Ijm, 31-Ago-18",6.0,6.0,Won (33%),Drew (17%),Won (50%),12,7,8,4,4,3,0,0,0,0,0,0,396,345,30,16,75,75,291,254
320,5,13,29.4,70.6,66,89,4,13,17,13,13,13,1,5,6,5,4,3,6.55,6.61,Leganes,Real Madrid,1,0,1,1,20:00,"Jtat, 15-Apr-19",6.0,13.0,Won (33%),Drew (0%),Won (67%),5,13,3,11,2,1,0,1,0,0,0,0,301,715,11,18,72,87,218,609
321,10,6,48.3,51.7,83,84,7,9,6,17,18,12,13,4,11,11,2,4,6.8,6.66,Real Valladolid,Real Betis,0,1,0,2,17:30,"Jpl, 24-Feb-19",5.0,9.0,Won (17%),Drew (50%),Won (33%),10,6,2,3,7,3,1,0,0,0,0,0,426,452,48,9,54,53,324,389
322,13,7,47.9,52.1,78,79,6,11,26,28,17,22,7,5,16,11,2,4,6.16,6.52,SD Huesca,Real Sociedad,0,0,0,1,20:00,"Ijm, 21-Sep-18",2.0,6.0,Won (0%),Drew (25%),Won (75%),13,7,7,4,6,3,0,0,0,0,0,0,392,429,28,11,68,55,296,363
323,23,16,57.0,43.0,83,77,9,7,14,13,16,9,5,4,7,10,1,2,6.72,6.63,Espanyol,Levante,0,0,1,0,15:15,"Jpl, 16-Sep-18",7.0,6.0,Won (33%),Drew (33%),Won (33%),23,16,20,10,3,6,0,0,0,0,0,0,458,346,17,18,65,61,372,267
324,11,11,48.4,51.6,86,86,9,11,15,9,13,16,5,7,11,8,6,5,6.71,6.84,Atletico Madrid,Sevilla,1,0,1,1,17:30,"Jpl, 12-Mei-19",13.0,9.0,Won (50%),Drew (17%),Won (33%),11,11,9,8,2,2,0,1,0,0,0,0,466,495,17,22,46,73,403,399
325,10,6,66.6,33.4,83,66,11,7,36,22,19,15,3,6,7,12,7,3,6.79,6.34,Atletico Madrid,Getafe,2,0,2,0,15:15,"Jmos, 26-Jan-19",8.0,0.0,Won (83%),Drew (17%),Won (0%),10,6,8,2,2,4,0,0,0,0,0,0,651,326,3,24,75,75,572,227
326,18,8,55.9,44.1,75,62,4,4,37,29,11,8,3,4,3,4,4,7,6.54,6.4,Leganes,Real Valladolid,0,0,1,0,19:30,"Alh, 04-Apr-19",12.0,5.0,Won (67%),Drew (17%),Won (17%),18,8,12,6,5,2,1,0,0,0,0,0,491,389,20,14,79,92,392,283
327,7,9,64.2,35.8,80,67,21,7,17,32,17,18,3,4,13,7,5,0,6.67,,Sevilla,Leganes,0,2,0,3,20:00,"Ijm, 03-Mei-19",8.0,6.0,Won (33%),Drew (50%),Won (17%),7,9,4,5,3,4,0,0,0,0,0,0,523,293,30,12,47,70,443,211
328,16,14,51.8,48.2,75,74,5,14,26,15,16,15,7,4,12,11,6,2,6.6,6.46,Deportivo Alaves,Rayo Vallecano,0,0,0,1,20:00,"Jtat, 28-Jan-19",12.0,7.0,Won (50%),Drew (17%),Won (33%),16,14,11,10,5,3,0,1,0,0,0,0,400,372,38,18,63,58,297,294
329,16,7,70.6,29.4,89,72,14,2,11,10,9,11,6,1,6,2,1,1,6.79,6.51,Real Betis,Athletic Bilbao,0,2,2,2,19:00,"Jpl, 23-Sep-18",4.0,12.0,Won (17%),Drew (0%),Won (83%),16,7,10,6,6,1,0,0,0,0,0,0,636,270,36,5,32,54,567,210
330,6,8,49.0,51.0,77,78,7,9,17,25,13,11,3,3,8,7,3,2,6.41,6.62,Girona,Athletic Bilbao,1,0,1,2,20:00,"Ijm, 29-Mac-19",2.0,3.0,Won (33%),Drew (0%),Won (67%),6,8,5,8,1,0,0,0,0,0,0,0,432,452,19,18,72,89,339,342
331,13,11,51.7,48.3,83,79,12,4,13,11,13,18,8,4,6,10,0,3,,6.6,Rayo Vallecano,Deportivo Alaves,1,2,1,5,12:00,"Jmos, 22-Sep-18",8.0,9.0,Won (33%),Drew (33%),Won (33%),13,11,10,8,3,3,0,0,0,0,0,0,417,390,28,17,50,70,339,303
332,9,21,42.5,57.5,72,82,9,6,12,15,15,26,3,2,15,12,3,2,6.51,6.03,Levante,Leganes,1,0,2,0,17:30,"Jmos, 27-Okt-18",9.0,0.0,Won (67%),Drew (33%),Won (0%),9,21,8,17,1,3,0,1,0,0,0,0,394,535,11,22,77,75,306,438
333,12,13,48.9,51.1,70,74,4,8,24,23,16,18,4,3,10,8,4,2,6.42,7.19,Getafe,Celta Vigo,1,1,3,1,12:00,"Jmos, 09-Feb-19",7.0,4.0,Won (33%),Drew (50%),Won (17%),12,13,9,8,2,5,0,0,1,0,0,0,389,407,22,13,92,75,273,319
334,17,8,66.4,33.6,86,71,14,9,21,24,18,14,3,2,4,12,2,4,6.89,6.78,Celta Vigo,Athletic Bilbao,1,1,1,2,20:00,"Jtat, 07-Jan-19",6.0,10.0,Won (17%),Drew (17%),Won (67%),17,8,11,3,6,3,0,2,0,0,0,0,656,334,26,13,55,58,574,260
